customer_idx,customer_id,row,col,cell_linear,weight,volume,priority,cluster,vehicle_id,depot_id
1043,C002274,1163,30,3051742,15.450000,0.247000,1.000000,32,V0064,D001_2
1044,C002275,990,316,2598076,21.629999,0.043000,1.000000,30,V0064,D001_2
1045,C002277,14,2470,39206,19.200001,0.197000,1.000000,62,V0004,D001_5
1046,C002279,954,1010,2504306,11.830000,0.248000,3.000000,33,V0064,D001_2
1047,C002281,1360,2462,3571102,6.960000,0.143000,2.000000,4,V0127,D001_1
1048,C002282,989,1093,2596229,21.040001,0.224000,2.000000,33,V0064,D001_2
1049,C002283,2596,1413,6813317,5.280000,0.026000,3.000000,42,V0049,D001_3
1050,C002284,1412,1676,3706764,2.440000,0.208000,2.000000,58,V0267,D001_4
1051,C002292,423,1955,1111907,22.100000,0.188000,1.000000,53,V0267,D001_4
1052,C002294,1357,253,3561021,14.290000,0.129000,2.000000,29,V0064,D001_2
1053,C002295,2414,2496,6336832,12.080000,0.060000,2.000000,-1,,
1054,C002300,808,561,2120753,7.030000,0.133000,2.000000,33,V0064,D001_2
1055,C002301,477,1041,1252689,14.130000,0.125000,2.000000,31,V0064,D001_2
1056,C002304,1808,193,4744385,5.500000,0.229000,3.000000,26,V0064,D001_2
1057,C002307,431,1906,1132850,12.120000,0.153000,2.000000,53,V0267,D001_4
1058,C002310,1463,455,3839367,3.480000,0.095000,3.000000,29,V0064,D001_2
1059,C002311,619,1503,1625759,3.700000,0.037000,1.000000,34,V0064,D001_2
1060,C002314,1988,1158,5217670,11.700000,0.050000,3.000000,-1,,
1061,C002315,374,602,981978,16.290001,0.222000,2.000000,27,V0064,D001_2
1062,C002320,1527,2,4006850,15.810000,0.021000,3.000000,29,V0064,D001_2
1063,C002322,1105,2121,2901641,3.590000,0.083000,1.000000,50,V0267,D001_4
1064,C002325,1549,2434,4067010,23.200001,0.221000,2.000000,4,V0127,D001_1
1065,C002328,1003,941,2632813,1.370000,0.016000,2.000000,33,V0064,D001_2
1066,C002331,246,1321,646825,8.480000,0.006000,2.000000,28,V0064,D001_2
1067,C002332,1056,180,2771124,21.700001,0.063000,2.000000,32,V0064,D001_2
1068,C002333,2541,1107,6668691,7.550000,0.074000,2.000000,-1,,
1069,C002335,1128,1227,2961099,14.480000,0.095000,2.000000,60,V0267,D001_4
1070,C002336,2178,2581,5717653,11.030000,0.206000,3.000000,-1,,
1071,C002338,2155,1648,5656368,19.590000,0.215000,2.000000,-1,,
1072,C002339,2277,578,5975426,16.500000,0.032000,1.000000,-1,,
1073,C002341,2274,63,5967039,11.970000,0.039000,2.000000,26,V0064,D001_2
1074,C002346,1251,1950,3284574,12.530000,0.165000,1.000000,55,V0267,D001_4
1075,C002347,821,1898,2156202,16.410000,0.085000,2.000000,55,V0267,D001_4
1076,C002348,565,1056,1483616,1.940000,0.219000,2.000000,31,V0064,D001_2
1077,C002350,457,601,1199769,15.820000,0.162000,1.000000,27,V0064,D001_2
1078,C002355,617,1921,1620929,2.240000,0.058000,2.000000,53,V0267,D001_4
1079,C002360,2216,2562,5817346,21.049999,0.046000,2.000000,-1,,
1080,C002361,1105,688,2900208,13.560000,0.073000,1.000000,32,V0064,D001_2
1081,C002362,798,1657,2095609,8.150000,0.141000,2.000000,55,V0267,D001_4
1082,C002363,1820,1219,4776899,4.540000,0.075000,2.000000,-1,,
1083,C002365,622,1901,1634029,22.750000,0.014000,2.000000,53,V0267,D001_4
1084,C002368,2213,2402,5809314,24.700001,0.199000,3.000000,3,V0127,D001_1
1085,C002371,377,1943,991191,4.440000,0.130000,1.000000,53,V0267,D001_4
1086,C002373,1338,315,3511227,21.360001,0.031000,2.000000,29,V0064,D001_2
1087,C002374,495,571,1299451,5.220000,0.027000,2.000000,33,V0064,D001_2
1088,C002376,1529,1565,4013661,2.670000,0.055000,3.000000,60,V0267,D001_4
1089,C002378,986,318,2587582,19.770000,0.183000,2.000000,30,V0064,D001_2
1090,C002381,2595,2214,6811494,13.720000,0.009000,1.000000,-1,,
1091,C002385,848,223,2225375,13.530000,0.101000,2.000000,30,V0064,D001_2
1092,C002390,2569,1341,6742397,14.310000,0.225000,2.000000,-1,,
1093,C002391,1079,1296,2832592,7.090000,0.107000,2.000000,60,V0267,D001_4
1094,C002393,1100,1463,2887863,15.830000,0.213000,2.000000,55,V0267,D001_4
1095,C002396,2618,1463,6871095,22.400000,0.072000,2.000000,-1,,
1096,C002397,1690,125,4434685,12.840000,0.128000,1.000000,29,V0064,D001_2
1097,C002398,414,641,1086977,3.470000,0.174000,1.000000,27,V0064,D001_2
1098,C002399,2618,1280,6870912,9.830000,0.056000,3.000000,-1,,
1099,C002403,1705,1379,4475299,18.270000,0.017000,1.000000,48,V0086,D001_3
1100,C002404,1303,90,3419162,11.510000,0.245000,2.000000,29,V0064,D001_2
1101,C002405,89,827,234363,4.940000,0.152000,2.000000,27,V0064,D001_2
1102,C002406,1629,1958,4276454,1.440000,0.234000,1.000000,58,V0267,D001_4
1103,C002408,636,2498,1671362,12.680000,0.224000,2.000000,61,V0267,D001_4
1104,C002410,1876,2512,4925136,15.050000,0.079000,1.000000,7,V0127,D001_1
1105,C002412,1288,1989,3381701,21.430000,0.082000,2.000000,58,V0267,D001_4
1106,C002413,2033,802,5335394,20.430000,0.087000,2.000000,-1,,
1107,C002415,2609,1015,6847031,24.280001,0.009000,2.000000,-1,,
1108,C002416,756,1252,1984996,9.570000,0.017000,2.000000,31,V0064,D001_2
1109,C002417,1080,586,2834506,19.690001,0.078000,2.000000,32,V0064,D001_2
1110,C002418,812,1482,2132170,15.310000,0.191000,2.000000,55,V0267,D001_4
1111,C002419,313,320,821632,8.890000,0.163000,2.000000,24,V0064,D001_2
1112,C002422,770,5,2020485,0.240000,0.238000,3.000000,30,V0064,D001_2
1113,C002423,2402,2067,6304915,1.090000,0.121000,1.000000,3,V0127,D001_1
1114,C002424,1307,2265,3431833,21.129999,0.090000,3.000000,4,V0127,D001_1
1115,C002425,382,1830,1004198,23.639999,0.178000,1.000000,25,V0064,D001_2
1116,C002427,1240,2401,3256161,23.959999,0.007000,2.000000,4,V0127,D001_1
1117,C002429,1704,1765,4473061,6.900000,0.015000,2.000000,58,V0267,D001_4
1118,C002434,2448,1538,6425090,3.660000,0.225000,3.000000,1,V0127,D001_1
1119,C002436,307,134,805702,0.740000,0.181000,2.000000,24,V0064,D001_2
1120,C002440,1183,1150,3105342,13.950000,0.166000,1.000000,60,V0267,D001_4
1121,C002443,139,2415,367151,1.710000,0.178000,1.000000,62,V0004,D001_5
1122,C002444,2593,1954,6805986,8.590000,0.121000,3.000000,-1,,
1123,C002446,1203,624,3157296,6.050000,0.033000,2.000000,32,V0064,D001_2
1124,C002449,1190,2219,3124779,13.220000,0.081000,2.000000,50,V0267,D001_4
1125,C002452,2497,1623,6553751,11.330000,0.195000,3.000000,1,V0127,D001_1
1126,C002454,575,2528,1511328,6.740000,0.163000,1.000000,-1,,
1127,C002456,547,1531,1436859,19.469999,0.174000,2.000000,34,V0064,D001_2
1128,C002463,2183,1028,5729220,1.630000,0.106000,2.000000,-1,,
1129,C002465,1824,993,4787169,17.040001,0.226000,3.000000,-1,,
1130,C002467,1601,1028,4202052,14.070000,0.024000,2.000000,60,V0267,D001_4
1131,C002473,2278,1349,5978821,12.610000,0.242000,1.000000,-1,,
1132,C002474,939,160,2464096,1.900000,0.156000,2.000000,30,V0064,D001_2
1133,C002479,990,207,2597967,3.000000,0.225000,1.000000,30,V0064,D001_2
1134,C002480,129,1402,339898,8.460000,0.154000,3.000000,28,V0064,D001_2
1135,C002481,2331,1448,6117992,7.490000,0.038000,2.000000,36,V0049,D001_3
1136,C002483,70,2143,185823,10.790000,0.206000,2.000000,62,V0004,D001_5
1137,C002487,2378,147,6240019,23.860001,0.030000,2.000000,-1,,
1138,C002489,2560,1957,6719397,14.830000,0.204000,3.000000,-1,,
1139,C002494,791,1392,2076976,12.100000,0.033000,2.000000,63,V0004,D001_5
1140,C002495,1509,1337,3960953,1.930000,0.155000,2.000000,60,V0267,D001_4
1141,C002499,257,1490,675858,1.480000,0.168000,3.000000,25,V0064,D001_2
1142,C002501,45,230,118310,10.280000,0.065000,2.000000,24,V0064,D001_2
1143,C002503,1196,1371,3139675,14.800000,0.219000,3.000000,60,V0267,D001_4
1144,C002506,251,1887,660511,3.100000,0.223000,2.000000,25,V0064,D001_2
1145,C002510,476,1529,1250553,4.960000,0.203000,2.000000,28,V0064,D001_2
1146,C002511,941,1964,2471148,10.680000,0.005000,2.000000,55,V0267,D001_4
1147,C002514,1222,162,3206690,17.530001,0.040000,2.000000,32,V0064,D001_2
1148,C002515,2439,1896,6401832,21.760000,0.025000,2.000000,1,V0127,D001_1
1149,C002516,2389,2414,6271150,13.130000,0.111000,2.000000,3,V0127,D001_1
1150,C002517,309,1097,811913,7.780000,0.032000,2.000000,28,V0064,D001_2
1151,C002522,9,1567,25183,17.450001,0.178000,1.000000,25,V0064,D001_2
1152,C002523,2288,546,6004258,6.880000,0.123000,1.000000,-1,,
1153,C002524,27,2124,72972,15.440000,0.162000,1.000000,62,V0004,D001_5
1154,C002527,1763,2299,4628411,9.480000,0.101000,3.000000,7,V0127,D001_1
1155,C002534,1357,1399,3562167,2.190000,0.100000,2.000000,60,V0267,D001_4
1156,C002536,2110,1883,5538523,20.600000,0.138000,2.000000,-1,,
1157,C002537,1220,1250,3202530,21.990000,0.155000,2.000000,60,V0267,D001_4
1158,C002538,1035,699,2716539,7.870000,0.172000,1.000000,33,V0064,D001_2
1159,C002540,1775,2317,4659917,22.750000,0.027000,2.000000,7,V0127,D001_1
1160,C002543,2012,188,5279676,10.530000,0.065000,2.000000,26,V0064,D001_2
1161,C002545,943,329,2474761,10.730000,0.206000,2.000000,30,V0064,D001_2
1162,C002547,1186,753,3112817,22.170000,0.025000,2.000000,33,V0064,D001_2
1163,C002548,753,2011,1977883,21.280001,0.195000,2.000000,53,V0267,D001_4
1164,C002549,1793,785,4705617,7.790000,0.121000,3.000000,-1,,
1165,C002551,2584,1082,6781498,12.880000,0.224000,3.000000,-1,,
1166,C002553,2074,995,5443171,6.540000,0.173000,1.000000,-1,,
1167,C002554,986,1740,2589004,22.980000,0.207000,3.000000,55,V0267,D001_4
1168,C002558,594,1047,1559703,8.600000,0.236000,2.000000,31,V0064,D001_2
1169,C002560,2627,2037,6895285,14.170000,0.056000,2.000000,-1,,
1170,C002564,2523,2568,6622920,8.960000,0.147000,2.000000,-1,,
1171,C002565,2589,2396,6795932,5.410000,0.233000,3.000000,-1,,
1172,C002571,1429,651,3750347,12.650000,0.086000,2.000000,63,V0004,D001_5
1173,C002572,126,334,330958,8.910000,0.084000,3.000000,24,V0064,D001_2
1174,C002574,26,838,69062,10.680000,0.048000,2.000000,27,V0064,D001_2
1175,C002575,225,1284,591684,11.880000,0.239000,2.000000,28,V0064,D001_2
1176,C002576,1735,1078,4553718,15.850000,0.048000,2.000000,-1,,
1177,C002577,2653,1439,6962911,5.440000,0.218000,3.000000,-1,,
1178,C002578,1941,1503,5094687,9.760000,0.240000,2.000000,-1,,
1179,C002582,646,831,1695935,2.770000,0.068000,1.000000,31,V0064,D001_2
1180,C002584,1329,2173,3489469,4.590000,0.123000,3.000000,4,V0127,D001_1
1181,C002586,77,432,202480,7.020000,0.225000,3.000000,24,V0064,D001_2
1182,C002588,2379,403,6242899,17.290001,0.083000,3.000000,-1,,
1183,C002590,1740,602,4566362,10.260000,0.161000,3.000000,-1,,
1184,C002592,2224,2067,5837843,3.860000,0.231000,2.000000,3,V0127,D001_1
1185,C002594,1792,645,4702853,19.360001,0.232000,1.000000,-1,,
1186,C002595,2028,2299,5323771,20.670000,0.193000,2.000000,7,V0127,D001_1
1187,C002596,488,2266,1282778,8.270000,0.055000,2.000000,53,V0267,D001_4
1188,C002600,885,814,2323054,14.480000,0.246000,1.000000,33,V0064,D001_2
1189,C002601,297,2251,781579,1.850000,0.078000,2.000000,62,V0004,D001_5
1190,C002602,641,108,1682092,19.330000,0.161000,3.000000,30,V0064,D001_2
1191,C002604,1748,2259,4589011,16.270000,0.024000,3.000000,19,V0190,D001_1
1192,C002605,2521,1721,6616825,11.460000,0.068000,2.000000,1,V0127,D001_1
1193,C002606,568,2375,1492807,17.799999,0.053000,2.000000,53,V0267,D001_4
1194,C002609,2568,2114,6740546,0.980000,0.121000,2.000000,-1,,
1195,C002610,589,869,1546405,11.690000,0.014000,2.000000,31,V0064,D001_2
1196,C002614,1291,1613,3389197,7.370000,0.070000,1.000000,60,V0267,D001_4
1197,C002616,241,1839,634223,19.520000,0.221000,2.000000,25,V0064,D001_2
1198,C002618,2037,645,5345733,8.470000,0.118000,2.000000,38,V0049,D001_3
1199,C002620,2234,1654,5863670,21.219999,0.109000,2.000000,1,V0127,D001_1
1200,C002622,1991,368,5224752,21.290001,0.076000,3.000000,26,V0064,D001_2
1201,C002625,840,1181,2205341,20.120001,0.103000,3.000000,31,V0064,D001_2
1202,C002631,1029,82,2700178,7.360000,0.205000,2.000000,32,V0064,D001_2
1203,C002633,677,917,1777365,7.400000,0.034000,3.000000,31,V0064,D001_2
1204,C002634,2194,762,5757818,8.460000,0.046000,2.000000,-1,,
1205,C002637,2041,407,5355991,6.660000,0.147000,1.000000,26,V0064,D001_2
1206,C002639,870,258,2283138,22.459999,0.125000,2.000000,30,V0064,D001_2
1207,C002640,2091,1763,5488547,4.470000,0.006000,2.000000,11,V0231,D001_1
1208,C002642,179,1663,471359,3.390000,0.160000,1.000000,25,V0064,D001_2
1209,C002646,2111,2559,5541823,10.500000,0.011000,2.000000,-1,,
1210,C002648,410,1214,1077054,20.510000,0.088000,3.000000,28,V0064,D001_2
1211,C002650,551,2200,1448024,17.120001,0.055000,2.000000,53,V0267,D001_4
1212,C002655,1968,835,5164867,24.780001,0.165000,2.000000,-1,,
1213,C002656,1337,2129,3510417,11.450000,0.158000,2.000000,58,V0267,D001_4
1214,C002658,992,114,2603122,22.070000,0.105000,2.000000,30,V0064,D001_2
1215,C002661,1446,1615,3795919,11.390000,0.049000,2.000000,58,V0267,D001_4
1216,C002665,1451,537,3807961,16.510000,0.088000,2.000000,32,V0064,D001_2
1217,C002666,260,844,683084,7.120000,0.093000,1.000000,27,V0064,D001_2
1218,C002669,2302,1211,6041659,6.420000,0.109000,3.000000,42,V0049,D001_3
1219,C002675,185,2305,487745,10.930000,0.070000,2.000000,62,V0004,D001_5
1220,C002676,77,1270,203318,0.770000,0.129000,2.000000,28,V0064,D001_2
1221,C002681,1031,1380,2706724,6.520000,0.081000,2.000000,63,V0004,D001_5
1222,C002682,1520,300,3988780,7.750000,0.053000,3.000000,29,V0064,D001_2
1223,C002683,2283,2416,5993008,8.210000,0.121000,2.000000,3,V0127,D001_1
1224,C002685,864,1246,2268382,15.430000,0.048000,3.000000,31,V0064,D001_2
1225,C002686,1271,1386,3336490,15.620000,0.118000,1.000000,60,V0267,D001_4
1226,C002695,2614,1937,6861073,15.670000,0.013000,1.000000,-1,,
1227,C002696,1494,1779,3922035,20.250000,0.194000,1.000000,58,V0267,D001_4
1228,C002699,1529,55,4012151,7.030000,0.067000,2.000000,29,V0064,D001_2
1229,C002700,674,1577,1770153,6.440000,0.189000,1.000000,34,V0064,D001_2
1230,C002701,1709,4,4484420,12.220000,0.040000,1.000000,29,V0064,D001_2
1231,C002703,872,988,2289116,4.060000,0.215000,1.000000,33,V0064,D001_2
1232,C002704,848,1835,2226987,5.810000,0.093000,2.000000,55,V0267,D001_4
1233,C002705,1326,1053,3480477,7.550000,0.071000,2.000000,60,V0267,D001_4
1234,C002708,33,936,87528,15.990000,0.085000,2.000000,31,V0064,D001_2
1235,C002713,1040,1417,2730377,14.850000,0.159000,2.000000,60,V0267,D001_4
1236,C002714,58,1744,153936,4.190000,0.157000,1.000000,25,V0064,D001_2
1237,C002720,1086,833,2850497,0.760000,0.176000,1.000000,33,V0064,D001_2
1238,C002721,1502,1373,3942621,19.879999,0.229000,2.000000,60,V0267,D001_4
1239,C002722,1891,2005,4963989,19.969999,0.042000,1.000000,17,V0190,D001_1
1240,C002726,728,1307,1911579,6.150000,0.247000,2.000000,63,V0004,D001_5
1241,C002728,1439,1428,3777364,12.500000,0.062000,3.000000,60,V0267,D001_4
1242,C002731,1062,2092,2788780,14.770000,0.153000,2.000000,50,V0267,D001_4
1243,C002733,570,2357,1498037,5.040000,0.108000,2.000000,52,V0267,D001_4
1244,C002734,2365,1081,6206841,2.420000,0.161000,2.000000,39,V0049,D001_3
1245,C002735,1222,2578,3209106,8.750000,0.061000,2.000000,4,V0127,D001_1
1246,C002738,1894,1574,4971430,5.920000,0.018000,1.000000,-1,,
1247,C002739,1859,594,4878610,14.380000,0.014000,2.000000,40,V0049,D001_3
1248,C002740,1013,1013,2659125,14.820000,0.127000,2.000000,33,V0064,D001_2
1249,C002742,1830,2436,4804356,15.230000,0.118000,3.000000,7,V0127,D001_1
1250,C002753,836,1149,2194813,7.100000,0.111000,1.000000,31,V0064,D001_2
1251,C002754,294,1688,773144,1.900000,0.205000,2.000000,25,V0064,D001_2
1252,C002757,2545,1694,6679774,22.719999,0.162000,2.000000,1,V0127,D001_1
1253,C002760,2204,289,5783585,17.730000,0.190000,2.000000,26,V0064,D001_2
1254,C002762,1880,390,4933510,15.630000,0.038000,3.000000,26,V0064,D001_2
1255,C002763,613,1053,1609565,12.760000,0.153000,2.000000,31,V0064,D001_2
1256,C002765,330,151,866071,18.920000,0.018000,2.000000,24,V0064,D001_2
1257,C002766,523,1289,1373641,5.290000,0.041000,2.000000,63,V0004,D001_5
1258,C002769,1635,1653,4291893,16.309999,0.065000,2.000000,58,V0267,D001_4
1259,C002773,892,366,2340974,3.810000,0.039000,1.000000,30,V0064,D001_2
1260,C002777,1201,685,3152109,18.190001,0.119000,2.000000,32,V0064,D001_2
1261,C002778,1118,1666,2935298,21.690001,0.008000,1.000000,55,V0267,D001_4
1262,C002779,330,2384,868304,4.640000,0.226000,3.000000,53,V0267,D001_4
1263,C002784,460,2107,1209147,0.700000,0.098000,2.000000,53,V0267,D001_4
1264,C002789,451,226,1183650,17.260000,0.144000,1.000000,24,V0064,D001_2
1265,C002791,116,1782,306166,12.080000,0.006000,1.000000,25,V0064,D001_2
1266,C002792,1899,1005,4983981,22.219999,0.144000,2.000000,43,V0049,D001_3
1267,C002794,2537,180,6657268,10.300000,0.171000,2.000000,-1,,
1268,C002796,198,1980,521532,2.490000,0.039000,2.000000,62,V0004,D001_5
1269,C002798,835,725,2191765,17.520000,0.197000,1.000000,33,V0064,D001_2
1270,C002800,1462,1750,3838038,5.550000,0.174000,2.000000,58,V0267,D001_4
1271,C002805,2439,273,6400209,8.800000,0.082000,2.000000,-1,,
1272,C002807,464,184,1217720,16.309999,0.018000,2.000000,24,V0064,D001_2
1273,C002810,237,655,622543,18.400000,0.170000,2.000000,27,V0064,D001_2
1274,C002812,989,297,2595433,23.309999,0.205000,2.000000,30,V0064,D001_2
1275,C002816,2637,2529,6922017,22.590000,0.200000,1.000000,-1,,
1276,C002817,626,1949,1644573,14.770000,0.040000,1.000000,53,V0267,D001_4
1277,C002818,2050,38,5379238,21.500000,0.016000,1.000000,26,V0064,D001_2
1278,C002819,2481,681,6510825,21.340000,0.196000,1.000000,-1,,
1279,C002822,2283,2495,5993087,14.490000,0.166000,2.000000,-1,,
1280,C002824,586,1074,1538738,19.290001,0.087000,2.000000,31,V0064,D001_2
1281,C002830,1149,714,3015690,6.500000,0.095000,1.000000,33,V0064,D001_2
1282,C002831,2494,1572,6545828,17.770000,0.044000,2.000000,1,V0127,D001_1
1283,C002832,178,1663,468735,6.030000,0.017000,2.000000,25,V0064,D001_2
1284,C002834,96,564,252468,3.240000,0.166000,2.000000,27,V0064,D001_2
1285,C002836,746,1286,1958790,21.139999,0.094000,2.000000,63,V0004,D001_5
1286,C002841,945,2463,2482143,23.230000,0.191000,2.000000,50,V0267,D001_4
1287,C002842,366,1343,961727,9.970000,0.250000,1.000000,28,V0064,D001_2
1288,C002843,1343,1689,3525721,15.090000,0.230000,1.000000,58,V0267,D001_4
1289,C002847,1188,2237,3119549,22.950001,0.092000,2.000000,50,V0267,D001_4
1290,C002850,396,852,1039956,9.280000,0.027000,1.000000,27,V0064,D001_2
1291,C002852,1351,127,3545151,1.850000,0.220000,2.000000,29,V0064,D001_2
1292,C002853,2299,1934,6034510,4.610000,0.020000,2.000000,1,V0127,D001_1
1293,C002854,1797,1098,4716426,24.330000,0.100000,1.000000,-1,,
1294,C002857,2044,535,5363991,2.600000,0.031000,1.000000,38,V0049,D001_3
1295,C002860,1288,519,3380231,24.110001,0.052000,2.000000,32,V0064,D001_2
1296,C002862,600,1298,1575698,22.379999,0.111000,2.000000,63,V0004,D001_5
1297,C002863,600,1501,1575901,15.470000,0.121000,2.000000,34,V0064,D001_2
1298,C002864,2080,2302,5460222,24.590000,0.166000,2.000000,7,V0127,D001_1
1299,C002866,1182,969,3102537,5.020000,0.036000,2.000000,33,V0064,D001_2
1300,C002868,2270,1158,5957638,11.110000,0.038000,2.000000,39,V0049,D001_3
1301,C002869,1928,2190,5061262,11.920000,0.071000,2.000000,7,V0127,D001_1
1302,C002871,2356,418,6182562,24.840000,0.029000,2.000000,-1,,
1303,C002873,1973,1152,5178304,9.390000,0.179000,2.000000,-1,,
1304,C002874,2239,880,5876016,2.550000,0.147000,2.000000,-1,,
1305,C002878,1454,1135,3816431,12.090000,0.051000,2.000000,60,V0267,D001_4
1306,C002880,1975,812,5183212,10.770000,0.016000,2.000000,-1,,
1307,C002882,1789,69,4694405,15.020000,0.007000,2.000000,29,V0064,D001_2
1308,C002887,1858,2411,4877803,2.110000,0.167000,1.000000,7,V0127,D001_1
1309,C002888,705,2558,1852478,22.170000,0.110000,1.000000,54,V0267,D001_4
1310,C002893,1922,2019,5045347,4.630000,0.068000,1.000000,-1,,
1311,C002895,1449,186,3802362,5.810000,0.207000,2.000000,29,V0064,D001_2
1312,C002899,2584,1938,6782354,5.230000,0.083000,1.000000,-1,,
1313,C002900,527,1942,1384790,24.270000,0.228000,3.000000,53,V0267,D001_4
1314,C002902,488,453,1280965,7.210000,0.151000,3.000000,24,V0064,D001_2
1315,C002903,2576,608,6760032,14.550000,0.071000,2.000000,-1,,
1316,C002904,1275,530,3346130,21.420000,0.036000,1.000000,32,V0064,D001_2
1317,C002906,2466,1212,6471996,15.560000,0.244000,2.000000,46,V0086,D001_3
1318,C002910,593,1635,1557667,4.960000,0.015000,3.000000,34,V0064,D001_2
1319,C002913,2355,1342,6180862,16.190001,0.080000,2.000000,42,V0049,D001_3
1320,C002914,468,1673,1229705,14.110000,0.166000,2.000000,63,V0004,D001_5
1321,C002915,1859,1494,4879510,0.240000,0.141000,2.000000,23,V0190,D001_1
1322,C002921,741,52,1944436,7.610000,0.237000,2.000000,30,V0064,D001_2
1323,C002926,950,1806,2494606,13.490000,0.122000,2.000000,55,V0267,D001_4
1324,C002927,363,1860,954372,5.330000,0.058000,2.000000,25,V0064,D001_2
1325,C002929,211,1567,555231,14.450000,0.160000,2.000000,25,V0064,D001_2
1326,C002931,844,260,2214916,5.130000,0.229000,2.000000,30,V0064,D001_2
1327,C002934,1533,2401,4024993,13.600000,0.177000,2.000000,4,V0127,D001_1
1328,C002936,1572,1160,4126088,2.100000,0.031000,2.000000,60,V0267,D001_4
1329,C002937,649,2014,1704990,7.200000,0.103000,2.000000,53,V0267,D001_4
1330,C002938,1489,835,3907971,11.980000,0.036000,3.000000,63,V0004,D001_5
1331,C002943,1917,1722,5031930,5.870000,0.237000,1.000000,-1,,
1332,C002945,2335,685,6127725,2.880000,0.234000,2.000000,-1,,
1333,C002950,1453,553,3813225,23.870001,0.196000,1.000000,32,V0064,D001_2
1334,C002953,323,1349,848901,7.800000,0.202000,1.000000,28,V0064,D001_2
1335,C002955,1582,1967,4153135,0.510000,0.026000,3.000000,7,V0127,D001_1
1336,C002957,2117,235,5555243,5.590000,0.179000,3.000000,26,V0064,D001_2
1337,C002959,290,42,761002,16.860001,0.056000,2.000000,24,V0064,D001_2
1338,C002961,2524,94,6623070,0.940000,0.060000,1.000000,-1,,
1339,C002963,1630,1813,4278933,8.130000,0.131000,2.000000,58,V0267,D001_4
1340,C002965,130,2087,343207,17.170000,0.217000,3.000000,62,V0004,D001_5
1341,C002967,2214,0,5809536,14.230000,0.018000,1.000000,26,V0064,D001_2
1342,C002971,2012,1504,5280992,8.570000,0.169000,3.000000,-1,,
1343,C002976,111,976,292240,17.520000,0.016000,1.000000,31,V0064,D001_2
1344,C002977,1240,1712,3255472,12.420000,0.005000,2.000000,55,V0267,D001_4
1345,C002979,1220,416,3201696,6.030000,0.113000,2.000000,32,V0064,D001_2
1346,C002987,821,559,2154863,17.700001,0.144000,1.000000,32,V0064,D001_2
1347,C002988,2612,1233,6855121,23.580000,0.239000,3.000000,-1,,
1348,C002990,350,1774,920174,17.629999,0.064000,1.000000,25,V0064,D001_2
1349,C002991,2002,1587,5254835,20.940001,0.227000,2.000000,-1,,
1350,C002993,28,1260,74732,9.640000,0.138000,1.000000,28,V0064,D001_2
1351,C002995,665,1612,1746572,7.500000,0.014000,2.000000,34,V0064,D001_2
1352,C002998,2138,1423,5611535,3.290000,0.123000,2.000000,-1,,
1353,C003000,2155,935,5655655,15.800000,0.065000,3.000000,-1,,
1354,C003003,784,1079,2058295,21.580000,0.067000,1.000000,31,V0064,D001_2
1355,C003008,2171,10,5696714,24.330000,0.235000,2.000000,26,V0064,D001_2
1356,C003009,280,499,735219,10.000000,0.214000,2.000000,27,V0064,D001_2
1357,C003012,53,184,139256,6.750000,0.094000,1.000000,24,V0064,D001_2
1358,C003013,1782,253,4676221,20.900000,0.052000,2.000000,29,V0064,D001_2
1359,C003015,1805,435,4736755,11.030000,0.086000,3.000000,29,V0064,D001_2
1360,C003016,1060,126,2781566,9.660000,0.121000,1.000000,32,V0064,D001_2
1361,C003021,1816,854,4766038,15.840000,0.250000,2.000000,-1,,
1362,C003022,961,130,2521794,14.510000,0.126000,1.000000,30,V0064,D001_2
1363,C003031,2071,518,5434822,10.990000,0.014000,3.000000,40,V0049,D001_3
1364,C003032,2496,2089,6551593,22.350000,0.231000,2.000000,3,V0127,D001_1
1365,C003037,1200,2622,3151422,14.370000,0.050000,2.000000,50,V0267,D001_4
1366,C003038,784,1100,2058316,7.740000,0.111000,2.000000,31,V0064,D001_2
1367,C003040,595,1801,1563081,22.230000,0.008000,2.000000,53,V0267,D001_4
1368,C003041,68,1309,179741,4.160000,0.200000,1.000000,28,V0064,D001_2
1369,C003043,142,565,373173,9.680000,0.235000,2.000000,27,V0064,D001_2
1370,C003044,1246,185,3269689,6.950000,0.201000,1.000000,29,V0064,D001_2
1371,C003045,51,2435,136259,17.080000,0.207000,3.000000,62,V0004,D001_5
1372,C003046,1328,1852,3486524,20.510000,0.083000,1.000000,58,V0267,D001_4
1373,C003047,2529,738,6636834,14.500000,0.149000,2.000000,-1,,
1374,C003049,627,1819,1647067,5.900000,0.031000,2.000000,53,V0267,D001_4
1375,C003051,226,524,593548,10.390000,0.072000,2.000000,27,V0064,D001_2
1376,C003052,2212,266,5804554,8.790000,0.006000,1.000000,26,V0064,D001_2
1377,C003053,1497,132,3928260,1.790000,0.164000,2.000000,29,V0064,D001_2
1378,C003054,475,1947,1248347,6.730000,0.018000,2.000000,53,V0267,D001_4
1379,C003058,268,2572,705804,12.560000,0.029000,1.000000,62,V0004,D001_5
1380,C003059,1171,2282,3074986,10.010000,0.129000,2.000000,50,V0267,D001_4
1381,C003061,371,1404,974908,5.570000,0.075000,3.000000,28,V0064,D001_2
1382,C003062,1041,1751,2733335,23.360001,0.206000,2.000000,55,V0267,D001_4
