Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag,x_km,y_km,row,col,Customer_ID_idx,Territory_Depot
C003174,10.749893,106.687415,Ho Chi Minh City,12.410000,0.032000,09:00,12:00,14,3,Home,False,11667.099060,1188.615669,1037,1174,1433,D001_2
C003175,10.706977,106.651195,Ho Chi Minh City,5.640000,0.119000,08:00,11:00,13,2,Home,False,11663.138121,1183.870447,563,778,1434,D001_2
C003176,10.768308,106.780683,Ho Chi Minh City,3.250000,0.204000,15:00,21:00,14,2,Home,False,11677.298642,1190.651816,1241,2194,1435,D001_4
C003177,10.711552,106.596205,Ho Chi Minh City,1.050000,0.186000,13:00,20:00,10,2,Home,False,11657.124537,1184.376305,613,176,1436,D001_2
C003180,10.662765,106.785093,Ho Chi Minh City,20.630000,0.247000,17:00,20:00,5,2,Home,False,11677.780909,1178.981926,74,2242,1437,D001_4
C003182,10.722981,106.590742,Ho Chi Minh City,18.650000,0.053000,09:00,18:00,13,2,Locker,False,11656.527115,1185.640009,740,117,1438,D001_2
C003183,10.828367,106.779623,Ho Chi Minh City,12.660000,0.043000,09:00,18:00,5,1,Home,False,11677.182722,1197.292539,1905,2182,1439,D001_1
C003184,10.762019,106.680249,Ho Chi Minh City,11.990000,0.160000,10:00,18:00,9,2,Home,False,11666.315402,1189.956441,1171,1096,1440,D001_2
C003185,10.663515,106.690373,Ho Chi Minh City,10.210000,0.028000,10:00,16:00,9,1,Home,True,11667.422540,1179.064854,82,1206,1441,D001_2
C003186,10.723954,106.725697,Ho Chi Minh City,18.580000,0.068000,17:00,20:00,9,2,Home,False,11671.285495,1185.747594,751,1593,1442,D001_5
C003189,10.669083,106.678743,Ho Chi Minh City,1.480000,0.155000,09:00,18:00,4,2,Office,False,11666.150709,1179.680507,144,1079,1443,D001_2
C003195,10.779488,106.596943,Ho Chi Minh City,16.560000,0.023000,09:00,18:00,8,2,Locker,True,11657.205243,1191.887988,1365,185,1444,D001_2
C003201,10.718961,106.697729,Ho Chi Minh City,3.190000,0.113000,08:00,12:00,12,2,Home,True,11668.226976,1185.195518,695,1287,1445,D001_2
C003203,10.862480,106.751184,Ho Chi Minh City,24.780000,0.057000,13:00,16:00,5,1,Home,False,11674.072696,1201.064414,2282,1871,1446,D001_1
C003206,10.871028,106.717305,Ho Chi Minh City,10.570000,0.108000,08:00,16:00,7,2,Home,False,11670.367764,1202.009566,2377,1501,1447,D001_3
C003210,10.763397,106.653429,Ho Chi Minh City,11.900000,0.085000,17:00,20:00,6,2,Home,False,11663.382426,1190.108806,1187,802,1448,D001_2
C003211,10.823073,106.587174,Ho Chi Minh City,6.000000,0.178000,10:00,18:00,12,2,Locker,True,11656.136927,1196.707182,1847,78,1449,D001_2
C003212,10.747592,106.766100,Ho Chi Minh City,18.820000,0.191000,08:00,16:00,15,2,Home,False,11675.703877,1188.361247,1012,2034,1450,D001_4
C003215,10.816367,106.583801,Ho Chi Minh City,8.040000,0.054000,10:00,18:00,8,2,Home,False,11655.768063,1195.965699,1772,41,1451,D001_2
C003216,10.883732,106.682384,Ho Chi Minh City,23.180000,0.010000,13:00,20:00,7,2,Home,False,11666.548881,1203.414247,2517,1119,1452,D001_3
C003218,10.888442,106.808333,Ho Chi Minh City,15.700000,0.095000,13:00,20:00,10,2,Locker,True,11680.322384,1203.935032,2569,2496,1453,D001_1
C003220,10.803887,106.585332,Ho Chi Minh City,7.240000,0.185000,17:00,21:00,10,1,Home,False,11655.935490,1194.585786,1634,58,1454,D001_2
C003221,10.867440,106.797129,Ho Chi Minh City,5.830000,0.098000,13:00,18:00,8,2,Home,False,11679.097140,1201.612841,2337,2374,1455,D001_1
C003224,10.786620,106.660217,Ho Chi Minh City,1.250000,0.213000,13:00,18:00,11,2,Home,False,11664.124747,1192.676573,1443,877,1456,D001_2
C003225,10.872114,106.589907,Ho Chi Minh City,22.900000,0.010000,08:00,12:00,4,2,Home,False,11656.435801,1202.129645,2389,108,1457,D001_3
C003226,10.723494,106.601053,Ho Chi Minh City,18.120000,0.122000,13:00,20:00,15,2,Locker,False,11657.654703,1185.696732,745,230,1458,D001_2
C003227,10.682888,106.598167,Ho Chi Minh City,22.000000,0.208000,13:00,18:00,10,2,Home,False,11657.339097,1181.206926,296,198,1459,D001_2
C003228,10.730653,106.675848,Ho Chi Minh City,22.310000,0.182000,08:00,12:00,15,2,Home,False,11665.834119,1186.488302,825,1047,1460,D001_2
C003230,10.674440,106.740284,Ho Chi Minh City,7.740000,0.188000,10:00,18:00,5,2,Home,False,11672.880697,1180.272831,203,1752,1461,D001_2
C003233,10.793383,106.615097,Ho Chi Minh City,5.660000,0.185000,17:00,21:00,10,2,Home,False,11659.190524,1193.424358,1518,383,1462,D001_2
C003235,10.866757,106.708282,Ho Chi Minh City,9.720000,0.150000,15:00,21:00,4,1,Home,False,11669.381029,1201.537321,2330,1402,1463,D001_3
C003237,10.779128,106.638713,Ho Chi Minh City,16.390000,0.100000,13:00,16:00,8,2,Locker,False,11661.773117,1191.848183,1361,641,1464,D001_2
C003239,10.682453,106.695745,Ho Chi Minh City,8.430000,0.048000,15:00,21:00,15,1,Office,False,11668.010010,1181.158828,292,1265,1465,D001_2
C003242,10.706459,106.652894,Ho Chi Minh City,6.050000,0.033000,08:00,16:00,4,1,Home,False,11663.323920,1183.813172,557,796,1466,D001_2
C003243,10.719845,106.642222,Ho Chi Minh City,5.220000,0.030000,09:00,16:00,9,2,Home,False,11662.156854,1185.293262,705,680,1467,D001_2
C003244,10.877065,106.622489,Ho Chi Minh City,20.860000,0.080000,08:00,16:00,4,3,Locker,False,11659.998897,1202.677077,2444,464,1468,D001_3
C003245,10.802337,106.597474,Ho Chi Minh City,14.480000,0.241000,09:00,16:00,9,1,Home,False,11657.263312,1194.414402,1617,190,1469,D001_2
C003250,10.893555,106.580057,Ho Chi Minh City,19.530000,0.018000,15:00,21:00,8,2,Home,False,11655.358627,1204.500376,2626,0,1470,D001_3
C003251,10.732398,106.718383,Ho Chi Minh City,16.900000,0.170000,13:00,18:00,15,2,Home,True,11670.485652,1186.681247,844,1513,1471,D001_5
C003254,10.713739,106.799071,Ho Chi Minh City,3.290000,0.151000,13:00,18:00,4,2,Home,False,11679.309512,1184.618121,638,2395,1472,D001_4
C003256,10.696973,106.627508,Ho Chi Minh City,19.540000,0.019000,08:00,11:00,3,1,Locker,False,11660.547763,1182.764305,452,519,1473,D001_2
C003259,10.858492,106.780889,Ho Chi Minh City,23.560000,0.227000,17:00,21:00,11,2,Home,False,11677.321169,1200.623460,2238,2196,1474,D001_1
C003261,10.764001,106.597495,Ho Chi Minh City,20.470000,0.220000,13:00,20:00,11,2,Home,False,11657.265608,1190.175591,1193,191,1475,D001_2
C003271,10.890351,106.649007,Ho Chi Minh City,15.590000,0.029000,10:00,18:00,11,1,Home,False,11662.898846,1204.146110,2590,754,1476,D001_3
C003272,10.778421,106.741371,Ho Chi Minh City,6.950000,0.148000,13:00,16:00,15,2,Home,False,11672.999568,1191.770010,1353,1764,1477,D001_4
C003274,10.714591,106.740377,Ho Chi Minh City,16.990000,0.072000,09:00,12:00,8,2,Home,False,11672.890867,1184.712327,647,1753,1478,D001_5
C003277,10.825445,106.588347,Ho Chi Minh City,16.380000,0.007000,10:00,18:00,6,2,Home,False,11656.265203,1196.969454,1873,91,1479,D001_2
C003278,10.744775,106.794991,Ho Chi Minh City,3.140000,0.053000,09:00,16:00,11,2,Locker,False,11678.863333,1188.049772,981,2350,1480,D001_4
C003280,10.829853,106.735346,Ho Chi Minh City,7.850000,0.013000,17:00,20:00,14,2,Locker,False,11672.340688,1197.456846,1921,1698,1481,D001_1
C003284,10.728970,106.789705,Ho Chi Minh City,17.610000,0.038000,08:00,11:00,12,1,Home,False,11678.285267,1186.302213,806,2293,1482,D001_4
C003285,10.668662,106.644490,Ho Chi Minh City,10.020000,0.178000,10:00,18:00,5,2,Home,False,11662.404877,1179.633957,139,705,1483,D001_2
C003288,10.785712,106.709570,Ho Chi Minh City,18.110000,0.175000,08:00,12:00,8,2,Home,False,11669.521882,1192.576176,1433,1416,1484,D001_5
C003289,10.800055,106.758976,Ho Chi Minh City,8.730000,0.213000,15:00,20:00,5,1,Home,False,11674.924812,1194.162081,1592,1957,1485,D001_1
C003293,10.883451,106.814248,Ho Chi Minh City,14.690000,0.227000,17:00,21:00,9,3,Home,False,11680.969236,1203.383177,2514,2561,1486,D001_1
C003297,10.673666,106.634249,Ho Chi Minh City,24.180000,0.208000,15:00,20:00,6,3,Home,False,11661.284944,1180.187250,195,593,1487,D001_2
C003300,10.677461,106.657212,Ho Chi Minh City,21.550000,0.031000,15:00,20:00,15,1,Home,False,11663.796127,1180.606863,236,844,1488,D001_2
C003303,10.742516,106.602122,Ho Chi Minh City,11.390000,0.170000,09:00,16:00,11,3,Home,False,11657.771607,1187.799994,956,241,1489,D001_2
C003304,10.763495,106.788131,Ho Chi Minh City,4.310000,0.135000,13:00,16:00,14,3,Home,False,11678.113138,1190.119642,1188,2275,1490,D001_4
C003306,10.844862,106.710732,Ho Chi Minh City,2.890000,0.083000,08:00,12:00,15,2,Locker,False,11669.648955,1199.116391,2087,1429,1491,D001_3
C003309,10.775984,106.795943,Ho Chi Minh City,6.590000,0.115000,10:00,16:00,11,2,Home,False,11678.967441,1191.500551,1326,2361,1492,D001_4
C003310,10.728599,106.768152,Ho Chi Minh City,9.320000,0.021000,13:00,20:00,9,3,Home,False,11675.928279,1186.261191,802,2057,1493,D001_4
C003314,10.726316,106.665896,Ho Chi Minh City,22.420000,0.057000,17:00,21:00,15,1,Home,True,11664.745790,1186.008760,777,939,1494,D001_2
C003319,10.885963,106.668796,Ho Chi Minh City,6.820000,0.056000,17:00,20:00,9,3,Home,False,11665.062927,1203.660929,2542,970,1495,D001_3
C003328,10.681988,106.755977,Ho Chi Minh City,5.020000,0.071000,08:00,16:00,7,2,Home,False,11674.596848,1181.107413,287,1924,1496,D001_5
C003329,10.745358,106.749681,Ho Chi Minh City,2.920000,0.213000,17:00,21:00,7,1,Home,False,11673.908332,1188.114234,987,1855,1497,D001_4
C003330,10.849492,106.771415,Ho Chi Minh City,0.580000,0.136000,15:00,20:00,4,2,Home,False,11676.285114,1199.628330,2139,2093,1498,D001_1
C003332,10.785312,106.755963,Ho Chi Minh City,5.100000,0.177000,13:00,20:00,8,2,Locker,False,11674.595317,1192.531948,1429,1924,1499,D001_4
C003334,10.703359,106.734459,Ho Chi Minh City,5.120000,0.064000,15:00,20:00,13,2,Home,True,11672.243687,1183.470405,523,1688,1500,D001_5
C003337,10.756092,106.742406,Ho Chi Minh City,23.700000,0.068000,10:00,18:00,5,3,Home,True,11673.112754,1189.301092,1106,1775,1501,D001_4
C003338,10.790540,106.606726,Ho Chi Minh City,15.290000,0.221000,13:00,18:00,5,1,Home,False,11658.275090,1193.110008,1487,292,1502,D001_2
C003344,10.749681,106.621957,Ho Chi Minh City,17.820000,0.160000,17:00,21:00,11,2,Home,False,11659.940718,1188.592228,1035,458,1503,D001_2
C003345,10.849203,106.749345,Ho Chi Minh City,2.050000,0.230000,13:00,20:00,14,1,Home,False,11673.871587,1199.596376,2135,1851,1504,D001_1
C003346,10.869682,106.711328,Ho Chi Minh City,13.030000,0.198000,15:00,20:00,6,3,Home,False,11669.714133,1201.860739,2362,1435,1505,D001_3
C003350,10.874764,106.808757,Ho Chi Minh City,4.710000,0.179000,10:00,16:00,9,2,Home,True,11680.368752,1202.422655,2418,2501,1506,D001_1
C003353,10.831097,106.584572,Ho Chi Minh City,8.010000,0.175000,09:00,12:00,9,2,Locker,False,11655.852378,1197.594395,1935,49,1507,D001_2
C003356,10.758123,106.689900,Ho Chi Minh City,11.910000,0.218000,08:00,12:00,9,3,Home,False,11667.370814,1189.525660,1128,1201,1508,D001_2
C003361,10.790141,106.769402,Ho Chi Minh City,16.030000,0.083000,10:00,18:00,7,1,Home,False,11676.064976,1193.065890,1482,2071,1509,D001_1
C003364,10.666541,106.611708,Ho Chi Minh City,7.070000,0.225000,15:00,18:00,13,2,Home,False,11658.819910,1179.399438,116,346,1510,D001_2
C003367,10.790653,106.598555,Ho Chi Minh City,2.620000,0.141000,15:00,21:00,6,2,Home,False,11657.381527,1193.122502,1488,202,1511,D001_2
C003372,10.888784,106.694546,Ho Chi Minh City,22.520000,0.165000,15:00,20:00,15,3,Home,False,11667.878890,1203.972847,2573,1252,1512,D001_3
C003373,10.873682,106.655388,Ho Chi Minh City,0.340000,0.194000,15:00,21:00,8,2,Home,False,11663.596658,1202.303019,2406,824,1513,D001_3
C003375,10.709745,106.724727,Ho Chi Minh City,18.710000,0.228000,13:00,20:00,13,2,Home,False,11671.179418,1184.176505,593,1582,1514,D001_2
C003376,10.800755,106.737553,Ho Chi Minh City,21.360000,0.213000,09:00,12:00,5,2,Locker,False,11672.582040,1194.239480,1600,1722,1515,D001_1
C003377,10.670068,106.623596,Ho Chi Minh City,24.560000,0.163000,08:00,12:00,6,1,Home,False,11660.119956,1179.789419,155,476,1516,D001_2
C003382,10.658994,106.616018,Ho Chi Minh City,6.140000,0.157000,15:00,18:00,13,2,Home,False,11659.291242,1178.564967,32,393,1517,D001_2
C003383,10.762008,106.664537,Ho Chi Minh City,2.690000,0.192000,08:00,11:00,11,2,Home,False,11664.597173,1189.955225,1171,924,1518,D001_2
C003385,10.718731,106.734637,Ho Chi Minh City,12.730000,0.203000,15:00,18:00,15,2,Home,False,11672.263153,1185.170087,693,1690,1519,D001_5
C003387,10.726723,106.665431,Ho Chi Minh City,1.850000,0.121000,08:00,11:00,5,2,Locker,False,11664.694939,1186.053762,781,934,1520,D001_2
C003388,10.838211,106.643159,Ho Chi Minh City,0.500000,0.032000,13:00,20:00,7,1,Home,False,11662.259322,1198.380990,2014,690,1521,D001_3
C003394,10.706281,106.634073,Ho Chi Minh City,13.370000,0.216000,13:00,20:00,7,2,Home,False,11661.265697,1183.793490,555,591,1522,D001_2
C003395,10.793752,106.582216,Ho Chi Minh City,13.100000,0.056000,15:00,18:00,6,3,Home,False,11655.594731,1193.465159,1522,24,1523,D001_2
C003400,10.657707,106.591458,Ho Chi Minh City,20.100000,0.112000,17:00,20:00,14,1,Home,False,11656.605415,1178.422663,18,125,1524,D001_2
C003404,10.666809,106.642425,Ho Chi Minh City,1.790000,0.221000,15:00,18:00,8,1,Home,False,11662.179053,1179.429071,119,682,1525,D001_2
C003405,10.732139,106.784855,Ho Chi Minh City,17.530000,0.085000,08:00,12:00,3,1,Home,False,11677.754882,1186.652609,841,2240,1526,D001_4
C003406,10.698711,106.644338,Ho Chi Minh City,11.980000,0.139000,13:00,20:00,3,2,Locker,False,11662.388255,1182.956475,471,703,1527,D001_2
C003408,10.790355,106.733463,Ho Chi Minh City,12.440000,0.052000,08:00,11:00,12,2,Home,False,11672.134767,1193.089552,1485,1678,1528,D001_1
C003410,10.800015,106.629715,Ho Chi Minh City,2.760000,0.223000,09:00,18:00,4,2,Locker,False,11660.789116,1194.157659,1592,543,1529,D001_2
C003411,10.858827,106.768244,Ho Chi Minh City,11.240000,0.087000,08:00,11:00,10,2,Home,False,11675.938340,1200.660501,2242,2058,1530,D001_1
C003413,10.765671,106.795238,Ho Chi Minh City,4.280000,0.240000,08:00,16:00,9,2,Home,False,11678.890344,1190.360242,1212,2353,1531,D001_4
C003415,10.822497,106.717815,Ho Chi Minh City,9.180000,0.114000,15:00,21:00,7,1,Home,False,11670.423537,1196.643493,1840,1506,1532,D001_1
C003416,10.742829,106.679139,Ho Chi Minh City,7.450000,0.236000,10:00,16:00,6,3,Home,False,11666.194015,1187.834603,959,1083,1533,D001_2
C003417,10.883881,106.760015,Ho Chi Minh City,6.210000,0.181000,09:00,18:00,11,2,Home,False,11675.038435,1203.430722,2519,1968,1534,D001_1
C003418,10.676310,106.737964,Ho Chi Minh City,10.820000,0.082000,15:00,18:00,5,1,Home,True,11672.626987,1180.479597,224,1727,1535,D001_2
C003420,10.663624,106.631708,Ho Chi Minh City,17.990000,0.134000,08:00,16:00,9,1,Home,False,11661.007066,1179.076906,83,565,1536,D001_2
C003423,10.776947,106.783984,Ho Chi Minh City,8.780000,0.130000,17:00,20:00,15,2,Locker,False,11677.659632,1191.607030,1337,2230,1537,D001_4
C003424,10.777994,106.661555,Ho Chi Minh City,14.120000,0.179000,10:00,18:00,7,2,Home,False,11664.271068,1191.722797,1348,891,1538,D001_2
C003429,10.758876,106.684705,Ho Chi Minh City,17.350000,0.071000,10:00,16:00,6,2,Home,False,11666.802700,1189.608919,1137,1144,1539,D001_2
C003431,10.685579,106.750247,Ho Chi Minh City,15.980000,0.020000,08:00,11:00,12,2,Home,False,11673.970228,1181.504470,326,1861,1540,D001_5
C003432,10.753378,106.658534,Ho Chi Minh City,0.200000,0.071000,15:00,21:00,6,2,Home,False,11663.940698,1189.001005,1076,858,1541,D001_2
C003433,10.858340,106.752625,Ho Chi Minh City,4.890000,0.193000,08:00,16:00,5,1,Home,False,11674.230281,1200.606654,2236,1887,1542,D001_1
C003434,10.705358,106.701548,Ho Chi Minh City,16.820000,0.183000,08:00,11:00,5,2,Home,True,11668.644614,1183.691434,545,1328,1543,D001_2
C003435,10.677738,106.707290,Ho Chi Minh City,4.110000,0.007000,10:00,16:00,6,1,Locker,False,11669.272546,1180.637491,240,1391,1544,D001_2
C003438,10.848903,106.644508,Ho Chi Minh City,19.520000,0.208000,17:00,21:00,5,1,Locker,False,11662.406846,1199.563205,2132,705,1545,D001_3
C003447,10.735686,106.617495,Ho Chi Minh City,7.940000,0.241000,10:00,16:00,4,2,Office,False,11659.452764,1187.044801,880,409,1546,D001_2
C003448,10.764837,106.643054,Ho Chi Minh City,13.080000,0.095000,09:00,12:00,11,1,Home,False,11662.247839,1190.268027,1203,689,1547,D001_2
C003449,10.769549,106.731485,Ho Chi Minh City,15.290000,0.102000,15:00,18:00,3,3,Home,False,11671.918457,1190.789033,1255,1656,1548,D001_4
C003450,10.811533,106.741112,Ho Chi Minh City,15.510000,0.036000,08:00,11:00,14,2,Home,False,11672.971245,1195.431204,1719,1761,1549,D001_1
C003452,10.831436,106.742556,Ho Chi Minh City,8.630000,0.042000,10:00,18:00,7,2,Home,False,11673.129157,1197.631879,1939,1777,1550,D001_1
C003453,10.834800,106.758134,Ho Chi Minh City,6.640000,0.218000,08:00,11:00,6,2,Home,False,11674.832733,1198.003836,1976,1947,1551,D001_1
C003454,10.838936,106.786795,Ho Chi Minh City,11.060000,0.210000,13:00,16:00,11,2,Home,False,11677.967036,1198.461154,2022,2261,1552,D001_1
C003462,10.686602,106.610591,Ho Chi Minh City,16.400000,0.038000,10:00,18:00,3,2,Home,False,11658.697758,1181.617583,338,334,1553,D001_2
C003464,10.858105,106.695428,Ho Chi Minh City,10.800000,0.200000,09:00,16:00,9,2,Home,False,11667.975344,1200.580670,2234,1262,1554,D001_3
C003469,10.868438,106.646431,Ho Chi Minh City,22.360000,0.034000,15:00,18:00,14,2,Home,False,11662.617141,1201.723190,2348,726,1555,D001_3
C003471,10.677761,106.581731,Ho Chi Minh City,10.000000,0.093000,10:00,18:00,5,2,Home,False,11655.541692,1180.640034,240,18,1556,D001_2
C003472,10.838223,106.713863,Ho Chi Minh City,16.270000,0.119000,17:00,21:00,13,2,Home,False,11669.991355,1198.382317,2014,1463,1557,D001_3
C003477,10.703610,106.771265,Ho Chi Minh City,18.000000,0.193000,08:00,16:00,8,1,Locker,False,11676.268710,1183.498158,526,2091,1558,D001_4
C003480,10.888922,106.686805,Ho Chi Minh City,17.920000,0.214000,17:00,21:00,6,2,Locker,False,11667.032352,1203.988106,2575,1167,1559,D001_3
C003485,10.893714,106.816608,Ho Chi Minh City,15.830000,0.094000,08:00,16:00,15,1,Locker,False,11681.227320,1204.517957,2628,2587,1560,D001_1
C003487,10.662216,106.675229,Ho Chi Minh City,7.420000,0.084000,09:00,18:00,13,3,Locker,False,11665.766426,1178.921223,68,1041,1561,D001_2
C003490,10.869529,106.750444,Ho Chi Minh City,21.760000,0.152000,13:00,18:00,3,3,Home,False,11673.991772,1201.843822,2360,1863,1562,D001_1
C003491,10.792939,106.639741,Ho Chi Minh City,0.970000,0.244000,09:00,18:00,7,2,Home,False,11661.885537,1193.375265,1513,653,1563,D001_2
C003492,10.767961,106.703721,Ho Chi Minh City,8.100000,0.205000,15:00,21:00,6,1,Home,False,11668.882248,1190.613448,1237,1352,1564,D001_5
C003493,10.823572,106.626482,Ho Chi Minh City,10.840000,0.216000,09:00,16:00,14,2,Home,False,11660.435562,1196.762356,1852,508,1565,D001_3
C003495,10.771498,106.770202,Ho Chi Minh City,22.890000,0.154000,15:00,21:00,12,2,Locker,False,11676.152463,1191.004534,1276,2079,1566,D001_4
C003503,10.794184,106.803867,Ho Chi Minh City,8.450000,0.013000,10:00,16:00,12,2,Home,False,11679.833992,1193.512925,1527,2447,1567,D001_1
C003504,10.857704,106.807017,Ho Chi Minh City,17.210000,0.031000,17:00,20:00,5,2,Home,False,11680.178469,1200.536331,2229,2482,1568,D001_1
C003507,10.689379,106.723283,Ho Chi Minh City,17.970000,0.170000,13:00,20:00,14,2,Locker,False,11671.021505,1181.924636,368,1566,1569,D001_2
C003509,10.855854,106.804042,Ho Chi Minh City,5.210000,0.016000,08:00,11:00,8,1,Locker,False,11679.853130,1200.331777,2209,2449,1570,D001_1
C003510,10.879707,106.663285,Ho Chi Minh City,9.100000,0.189000,17:00,20:00,12,3,Home,False,11664.460257,1202.969203,2473,910,1571,D001_3
C003516,10.747347,106.610909,Ho Chi Minh City,12.040000,0.212000,10:00,16:00,10,2,Home,False,11658.732534,1188.334158,1009,337,1572,D001_2
C003518,10.873895,106.662393,Ho Chi Minh City,4.900000,0.158000,17:00,21:00,13,2,Home,False,11664.362710,1202.326570,2408,900,1573,D001_3
C003520,10.749719,106.770108,Ho Chi Minh City,11.720000,0.190000,08:00,11:00,15,2,Home,False,11676.142183,1188.596430,1035,2078,1574,D001_4
C003521,10.823256,106.730791,Ho Chi Minh City,18.060000,0.205000,15:00,21:00,8,2,Locker,False,11671.842563,1196.727416,1849,1648,1575,D001_1
C003522,10.731146,106.615915,Ho Chi Minh City,21.370000,0.044000,17:00,20:00,14,2,Locker,False,11659.279979,1186.542813,830,392,1576,D001_2
C003523,10.817539,106.663219,Ho Chi Minh City,18.090000,0.136000,08:00,11:00,13,2,Home,False,11664.453039,1196.095287,1785,909,1577,D001_3
C003524,10.715423,106.745199,Ho Chi Minh City,21.360000,0.140000,08:00,16:00,8,2,Home,False,11673.418190,1184.804321,656,1806,1578,D001_5
C003526,10.667521,106.772417,Ho Chi Minh City,14.830000,0.024000,09:00,12:00,4,3,Home,False,11676.394690,1179.507797,127,2103,1579,D001_5
C003529,10.794504,106.616594,Ho Chi Minh City,16.260000,0.043000,09:00,12:00,15,3,Home,False,11659.354233,1193.548307,1531,399,1580,D001_2
C003531,10.853681,106.806787,Ho Chi Minh City,19.900000,0.089000,09:00,18:00,4,1,Home,False,11680.153317,1200.091508,2185,2479,1581,D001_1
C003532,10.700750,106.757216,Ho Chi Minh City,4.250000,0.095000,15:00,18:00,14,1,Home,False,11674.732343,1183.181927,494,1937,1582,D001_5
C003534,10.808879,106.762533,Ho Chi Minh City,7.820000,0.030000,13:00,18:00,13,2,Home,False,11675.313798,1195.137751,1690,1995,1583,D001_1
C003535,10.850593,106.758119,Ho Chi Minh City,23.820000,0.083000,13:00,16:00,13,2,Home,False,11674.831093,1199.750068,2151,1947,1584,D001_1
C003537,10.811598,106.766425,Ho Chi Minh City,21.590000,0.175000,09:00,18:00,13,3,Locker,False,11675.739418,1195.438391,1720,2038,1585,D001_1
C003538,10.684806,106.598923,Ho Chi Minh City,14.970000,0.018000,17:00,21:00,9,2,Home,False,11657.421771,1181.418999,318,206,1586,D001_2
C003540,10.844397,106.632594,Ho Chi Minh City,22.240000,0.095000,17:00,20:00,7,2,Home,False,11661.103957,1199.064976,2082,574,1587,D001_3
C003542,10.815175,106.802890,Ho Chi Minh City,19.290000,0.081000,15:00,21:00,15,2,Locker,False,11679.727150,1195.833900,1759,2437,1588,D001_1
C003545,10.800367,106.767939,Ho Chi Minh City,10.570000,0.216000,13:00,18:00,5,2,Locker,False,11675.904986,1194.196579,1595,2055,1589,D001_1
C003546,10.895887,106.779594,Ho Chi Minh City,23.870000,0.109000,15:00,18:00,10,2,Office,False,11677.179551,1204.758226,2652,2182,1590,D001_1
C003548,10.795509,106.622714,Ho Chi Minh City,24.580000,0.249000,08:00,11:00,6,2,Home,False,11660.023502,1193.659430,1542,466,1591,D001_2
C003549,10.816838,106.760644,Ho Chi Minh City,13.180000,0.114000,13:00,16:00,15,2,Locker,False,11675.107221,1196.017778,1778,1975,1592,D001_1
C003552,10.759913,106.731923,Ho Chi Minh City,22.440000,0.050000,15:00,20:00,9,3,Home,False,11671.966356,1189.723580,1148,1661,1593,D001_4
C003556,10.868233,106.789602,Ho Chi Minh City,8.380000,0.172000,17:00,21:00,4,2,Home,True,11678.274004,1201.700523,2346,2291,1594,D001_1
C003557,10.778225,106.784803,Ho Chi Minh City,6.270000,0.232000,09:00,16:00,7,2,Home,True,11677.749196,1191.748338,1351,2239,1595,D001_4
C003558,10.753921,106.802906,Ho Chi Minh City,1.570000,0.073000,09:00,16:00,4,2,Locker,False,11679.728900,1189.061045,1082,2437,1596,D001_4
C003561,10.820708,106.802968,Ho Chi Minh City,17.950000,0.033000,08:00,12:00,3,2,Home,False,11679.735680,1196.445684,1820,2438,1597,D001_1
C003562,10.804930,106.647017,Ho Chi Minh City,21.580000,0.016000,10:00,16:00,12,3,Home,False,11662.681224,1194.701110,1646,732,1598,D001_3
C003564,10.755441,106.716896,Ho Chi Minh City,7.180000,0.010000,13:00,20:00,7,1,Home,False,11670.323037,1189.229111,1099,1496,1599,D001_5
C003566,10.745740,106.668850,Ho Chi Minh City,19.730000,0.009000,09:00,16:00,6,2,Home,False,11665.068833,1188.156472,991,971,1600,D001_2
C003568,10.718300,106.810644,Ho Chi Minh City,7.830000,0.063000,09:00,18:00,13,2,Office,False,11680.575110,1185.122431,688,2522,1601,D001_4
C003571,10.787469,106.800440,Ho Chi Minh City,2.600000,0.081000,13:00,18:00,13,2,Home,False,11679.459223,1192.770447,1453,2410,1602,D001_4
C003572,10.809958,106.763709,Ho Chi Minh City,7.820000,0.192000,08:00,11:00,4,3,Office,False,11675.442403,1195.257056,1702,2008,1603,D001_1
C003575,10.720572,106.712492,Ho Chi Minh City,8.440000,0.087000,08:00,12:00,6,2,Home,False,11669.841425,1185.373646,713,1448,1604,D001_2
C003576,10.804276,106.666873,Ho Chi Minh City,18.370000,0.087000,10:00,16:00,4,1,Home,False,11664.852632,1194.628797,1639,949,1605,D001_3
C003579,10.870176,106.810202,Ho Chi Minh City,21.870000,0.240000,10:00,16:00,11,1,Home,False,11680.526774,1201.915360,2367,2517,1606,D001_1
C003580,10.756713,106.727365,Ho Chi Minh City,2.290000,0.219000,09:00,18:00,4,2,Home,True,11671.467903,1189.369756,1113,1611,1607,D001_5
C003581,10.760709,106.759794,Ho Chi Minh City,0.940000,0.092000,09:00,12:00,9,2,Locker,False,11675.014267,1189.811594,1157,1965,1608,D001_4
C003582,10.860483,106.743353,Ho Chi Minh City,12.930000,0.191000,08:00,16:00,8,2,Home,False,11673.216316,1200.843605,2260,1786,1609,D001_1
C003585,10.889506,106.763304,Ho Chi Minh City,13.100000,0.019000,15:00,21:00,13,3,Home,False,11675.398113,1204.052678,2581,2004,1610,D001_1
C003586,10.841657,106.783941,Ho Chi Minh City,24.240000,0.094000,15:00,21:00,5,2,Home,True,11677.654929,1198.762014,2052,2230,1611,D001_1
